	Iozone: Performance Test of File I/O
	        Version $Revision: 3.397 $
		Compiled for 64 bit mode.
		Build: linux-AMD64 

	Contributors:William Norcott, Don Capps, Isom Crawford, Kirby Collins
	             Al Slater, Scott Rhine, Mike Wisner, Ken Goss
	             Steve Landherr, Brad Smith, Mark Kelly, Dr. Alain CYR,
	             Randy Dunlap, Mark Montague, Dan Million, Gavin Brebner,
	             Jean-Marc Zucconi, Jeff Blomberg, Benny Halevy, Dave Boone,
	             Erik Habbinga, Kris Strecker, Walter Wong, Joshua Root,
	             Fabrice Bacchella, Zhenghua Xue, Qin Li, Darren Sawyer.
	             Ben England.

	Run began: Sat Nov  2 01:59:30 2013

	Excel chart generation enabled
	Auto Mode
	Using maximum file size of 2097152 kilobytes.
	Command line used: iozone -Ra -g 2G -b iozone_results/iozone-run-4.csv
	Output is in Kbytes/sec
	Time Resolution = 0.000001 seconds.
	Processor cache size set to 1024 Kbytes.
	Processor cache line size set to 32 bytes.
	File stride size set to 17 * record size.
                                                            random  random    bkwd   record   stride                                   
              KB  reclen   write rewrite    read    reread    read   write    read  rewrite     read   fwrite frewrite   fread  freread
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   520419  718114  818885  863676  863676 
"128"   612303  805138  934004  1040839  1032829  1030846 
"256"   632056  853662  999940  1117543  1168627  1184092  1128110 
"512"   640694  859060  1044594  1155924  1216149  1252318  1248678  1153441 
"1024"   643555  848337  1004011  1127641  1174513  1223356  1223356  1262926  1167807 
"2048"   649139  827482  977149  1121576  1199074  1236708  1298788  1300361  1334295  1312882 
"4096"   690015  891404  1078202  1197970  1270812  1301623  1307766  1328189  1337703  1348624  1274016 
"8192"   655309  895418  1063084  1184663  1257041  1287228  1298465  1317433  1327717  1330905  1318951  1213961 
"16384"   637437  810975  950795  1043024  1092696  1123109  1138553  1156157  1163636  1162986  1144298  1117756  1065702 
"32768"   0  0  0  0  1040315  1080700  1099047  1115315  1121311  1123621  1113760  1094199  1058192 
"65536"   0  0  0  0  1029386  1054955  1078410  1097567  1102816  1107495  1104731  1090630  1059905 
"131072"   0  0  0  0  838313  846132  912129  886771  907525  889299  952918  850223  903839 
"262144"   0  0  0  0  724715  798076  804685  798102  799917  799848  819217  814304  828387 
"524288"   0  0  0  0  699655  682309  700919  686451  690554  713046  724932  700713  711943 
"1048576"   0  0  0  0  612628  630893  623821  611094  618404  623974  603438  606732  619663 
"2097152"   0  0  0  0  569766  583671  574995  588500  584564  586195  581728  581974  575808 

"Re-writer report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1255511  1828508  2379626  2561267  2923952 
"128"   1377278  1967960  2464907  2843510  3124872  3124872 
"256"   1391207  1967260  2458168  2880164  3123106  3197509  3197509 
"512"   1383861  1992458  2497638  2958758  3201349  3304808  3299730  3366987 
"1024"   1402756  2008114  2541692  3003881  3281592  3401130  3390391  3390391  3483896 
"2048"   1411470  2033695  2575842  3065856  3341339  3452815  3447273  3374151  3517861  3549844 
"4096"   1396986  2020731  2580797  3031667  3379332  3504089  3453374  3439547  3533639  3568133  3601796 
"8192"   1399878  2027266  2577082  3065970  3389267  3465148  3434666  3510105  3526316  3566579  3538663  3132781 
"16384"   1303410  1798101  1938719  2616409  2767954  2927246  2903868  2924132  2929368  2807419  2597716  2405149  2167478 
"32768"   0  0  0  0  2209707  2276202  2304676  2347946  2370012  2377762  2347425  2286845  2151254 
"65536"   0  0  0  0  2188556  2245151  2256134  2330070  2348624  2362005  2357406  2299582  2148661 
"131072"   0  0  0  0  1835432  2016085  1885225  1980118  1916815  1924188  1887367  2045893  1711415 
"262144"   0  0  0  0  1284125  1197934  1104601  1217180  1159134  737359  761764  1056775  1088647 
"524288"   0  0  0  0  718499  723724  742593  722783  746045  782470  731583  756139  692094 
"1048576"   0  0  0  0  614026  639237  642239  632319  622240  630489  627730  629308  623049 
"2097152"   0  0  0  0  591243  589390  582328  575412  593530  593758  588186  587043  579969 

"Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2662899  5389653  7100397  9006179  10821524 
"128"   3277486  5325799  6812590  8548124  9795896  10779307 
"256"   3285566  4929815  6554972  8271916  9778562  10245071  9434868 
"512"   3259661  5115422  6571132  8109658  9468384  9859630  9304292  9681823 
"1024"   3121783  4972145  6355328  8262639  9402175  9655828  9381637  9569770  9743447 
"2048"   3165272  5006356  6464402  8261095  9101380  9525260  9389900  9610516  9653719  9664580 
"4096"   3136268  5000244  6281934  8292220  9373535  9503161  9394037  9287391  9332798  9658092  9729195 
"8192"   3144824  4979812  6542461  8368573  9479056  9568810  9481672  9547539  9834473  8981046  9660279  8471741 
"16384"   2902886  4453395  5611216  7017343  7892616  7463986  8018790  8221207  8167466  7835024  7470478  6405137  4397256 
"32768"   0  0  0  0  6383956  6385142  6345345  6536679  6589013  6709312  6602624  5977476  4193561 
"65536"   0  0  0  0  6403110  6326477  6310066  6524237  6641840  6631904  6560675  5922841  4086807 
"131072"   0  0  0  0  6450125  6397880  6327992  3684571  6691461  6643991  6557217  5821044  4023836 
"262144"   0  0  0  0  6525376  6488409  6381127  6557366  6732879  6683928  6623491  6004362  4027340 
"524288"   0  0  0  0  6548691  6461846  6393052  6609294  6744129  6716137  6663125  5972947  4023758 
"1048576"   0  0  0  0  339462  338481  336641  326985  340075  343447  345742  340560  340087 
"2097152"   0  0  0  0  339162  336647  328980  346821  343701  332197  324442  347147  335013 

"Re-Reader report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   3363612  5735102  7940539  10821524  10821524 
"128"   3560017  5847904  7082197  9129573  10779307  10779307 
"256"   3368013  5242734  6891544  8534922  10245071  10245071  8815202 
"512"   3259661  5164632  6652558  8140399  9638369  10044089  9510316  7410080 
"1024"   3121783  4995276  6431462  8326715  9464330  9655828  9485232  9655828  9743447 
"2048"   3169944  5018054  6523312  7754008  9268323  9567698  8793903  9708272  9796850  9653719 
"4096"   3091124  5007531  6480999  8328399  9019223  9524234  9100443  9663524  9779037  9707206  9394037 
"8192"   3124519  5041185  6569983  8417779  9547539  9614327  9558162  9750747  9695717  9823226  9728660  8358395 
"16384"   2949991  4618925  5851052  7393320  8333870  8212365  8295640  8427902  8328820  8150997  7702417  7001613  4507139 
"32768"   0  0  0  0  6452894  6352677  6307488  6622349  6738258  6795563  6750835  6388704  4204722 
"65536"   0  0  0  0  6371940  6356027  6303410  6551605  6685293  6696857  6677173  6189576  4106774 
"131072"   0  0  0  0  6455426  6419096  6336015  3186679  6694884  6698963  6690810  6089061  4026783 
"262144"   0  0  0  0  6510462  6527507  6372916  6587025  6736509  6741011  6720615  6134749  4036463 
"524288"   0  0  0  0  6545183  6495688  6382475  6593579  6753864  6761506  6733803  6040744  4022183 
"1048576"   0  0  0  0  340302  343905  336989  343795  338896  338875  338434  336910  338566 
"2097152"   0  0  0  0  342125  341895  341344  331933  336617  344040  328423  347520  335482 

"Random read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   2203800  3958892  5283570  7100397  9318832 
"128"   2326073  3867787  5603747  7476717  8548124  9795896 
"256"   2266207  3770085  5428265  7518900  8815202  9192546  9114515 
"512"   2246778  3795443  5331314  7211022  8701110  9107004  9145790  9304292 
"1024"   2150918  3646583  5277632  7101400  8542002  9142007  9142007  9485232  9655828 
"2048"   2151353  3624742  5032754  7213548  8531869  9101380  9268323  9567698  9664580  9653719 
"4096"   2133136  3595765  5263753  7173805  8638284  9042961  9144037  9550708  9685316  9685316  9685316 
"8192"   2121258  3634487  5218033  7173514  8752276  9163071  9175306  9635897  9845745  9812005  9649428  8532752 
"16384"   2069252  3527910  5119987  6887233  8203541  8649610  8295640  8992570  8983166  8591217  7843072  6455681  4513355 
"32768"   0  0  0  0  6250974  6509435  6644118  6725728  6992638  6943884  6861036  6014884  4179024 
"65536"   0  0  0  0  5979531  6146670  6246259  6527491  6649230  6666162  6683992  6008548  4069021 
"131072"   0  0  0  0  5918556  6171289  6205773  3391883  6660170  6656138  6652675  5929216  4009690 
"262144"   0  0  0  0  5860067  6119862  6165020  6493851  6676947  6702712  6665896  6082957  4030130 
"524288"   0  0  0  0  5932742  6119927  6212161  6503853  6676172  6719318  6720344  6011154  4027472 
"1048576"   0  0  0  0  286622  402453  512204  593301  655271  635110  693641  676622  699068 
"2097152"   0  0  0  0  125178  189212  245762  282418  305981  332113  350110  358388  370466 

"Random write report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1226821  1879725  2561267  3203069  3541098 
"128"   1065630  1939522  2621367  3199360  3657016  3785961 
"256"   1243036  1921494  2613746  3236056  3667079  3823789  3823789 
"512"   1164070  1917728  2572435  3220553  3628697  3788747  3736016  3849877 
"1024"   1238168  1907343  2547723  3200886  3684119  3849207  3835457  3880507  3937426 
"2048"   1200582  1921339  2592166  3271351  3690142  3871422  3901313  3915540  3969827  3999400 
"4096"   1224177  1884210  2603876  3202328  3713919  3839243  3901141  3923414  3984379  3942321  4011358 
"8192"   1221774  1881096  2591661  3273975  3708630  3913942  3930957  3944043  4019714  3968642  3974610  3493332 
"16384"   1141428  1762453  2299478  2896768  3362864  3490458  3386562  3497208  3495607  3361383  3076788  2670189  2367285 
"32768"   0  0  0  0  2401149  2490521  2398468  2571220  2604154  2611229  2604351  2534053  2356036 
"65536"   0  0  0  0  2349126  2452519  2496307  2428876  2582400  2597750  2599691  2542933  2373713 
"131072"   0  0  0  0  2035372  2201931  1888074  2100478  2197794  2007633  2066931  1974181  1997283 
"262144"   0  0  0  0  1228668  1278531  1193652  1182724  1202610  1182832  1223993  1085680  1087612 
"524288"   0  0  0  0  705016  755033  755435  748084  777260  769573  768449  751565  770115 
"1048576"   0  0  0  0  566112  623942  647686  627666  639112  616915  641709  638215  627946 
"2097152"   0  0  0  0  554311  584615  585143  591418  598402  591516  595458  583313  579246 

"Backward read report"
        "4"  "8"  "16"  "32"  "64"  "128"  "256"  "512"  "1024"  "2048"  "4096"  "8192"  "16384"
"64"   1933893  3057153  4274062  5283570  6421025 
"128"   2098744  3468030  4759253  6114306  7082197  7476717 
"256"   2118645  3454704  4907284  6398720  7735574  8271916  8271916 
